,Prices_usd,Market_caps,Volume,Date
299,3831,5333535755,20441946,2021-10-17 00:00:00
300,3816,5317801206,10808583,2021-10-18 00:00:00
301,3720,5206520369,8354967,2021-10-19 00:00:00
302,3845,5415682982,48334709,2021-10-20 00:00:00
303,4151,5841057347,30565497,2021-10-21 00:00:00
304,4045,5707843626,27756953,2021-10-22 00:00:00
305,3976,5610708639,13036049,2021-10-23 00:00:00
306,4155,5837502728,5761039,2021-10-24 00:00:00
307,4069,5749926848,26416605,2021-10-25 00:00:00
308,4199,5953059092,20046295,2021-10-26 00:00:00
309,4102,5843342602,15101408,2021-10-27 00:00:00
310,3939,5592327878,14766400,2021-10-28 00:00:00
311,4257,6028914717,22282825,2021-10-29 00:00:00
312,4384,6259223476,13810579,2021-10-30 00:00:00
313,4286,6097961335,15927133,2021-10-31 00:00:00
314,4265,6095952587,12336142,2021-11-01 00:00:00
315,4293,6170713784,18314630,2021-11-02 00:00:00
316,4552,6554099528,6476201,2021-11-03 00:00:00
317,4573,6594092614,7548962,2021-11-04 00:00:00
318,4516,6499136992,54404228,2021-11-05 00:00:00
319,4458,6454118225,8446342,2021-11-06 00:00:00
320,4493,6499121489,4476623,2021-11-07 00:00:00
321,4587,6649159267,5700462,2021-11-08 00:00:00
322,4775,6947051933,12420678,2021-11-09 00:00:00
323,4711,6886248423,7289376,2021-11-10 00:00:00
324,4598,6728114010,10334934,2021-11-11 00:00:00
325,4711,6891785584,18420629,2021-11-12 00:00:00
326,4636,6799593755,7373525,2021-11-13 00:00:00
327,4621,6789892928,3639004,2021-11-14 00:00:00
328,4598,6735285107,8384211,2021-11-15 00:00:00
329,4550,6725664449,16549890,2021-11-16 00:00:00
330,4209,6243240709,10365591,2021-11-17 00:00:00
331,4251,6283930836,6994019,2021-11-18 00:00:00
332,3954,5849360682,9531216,2021-11-19 00:00:00
333,4285,6348634516,90687276,2021-11-20 00:00:00
334,4394,6542839156,4001936,2021-11-21 00:00:00
335,4308,6432456065,10954859,2021-11-22 00:00:00
336,4068,6081683728,14424167,2021-11-23 00:00:00
337,4319,6455805337,15143185,2021-11-24 00:00:00
338,4232,6356678942,9221537,2021-11-25 00:00:00
339,4489,6759971405,7518880,2021-11-26 00:00:00
340,4014,6028962644,9005242,2021-11-27 00:00:00
341,4058,6110073492,929404,2021-11-28 00:00:00
342,4249,6400148695,1099443,2021-11-29 00:00:00
343,4383,6624953873,640533,2021-11-30 00:00:00
344,4596,6968542633,494484,2021-12-01 00:00:00
345,4545,6896581704,6505661,2021-12-02 00:00:00
346,4500,6840774744,4510463,2021-12-03 00:00:00
347,4212,6446550360,12053480,2021-12-04 00:00:00
348,4073,6227382852,8118427,2021-12-05 00:00:00
349,4157,6378017718,3526509,2021-12-06 00:00:00
350,4307,6630650363,20848780,2021-12-07 00:00:00
351,4266,6627832859,7489741,2021-12-08 00:00:00
352,4397,6820706315,10948445,2021-12-09 00:00:00
353,4114,6423662628,4634653,2021-12-10 00:00:00
354,3879,6089205950,11029150,2021-12-11 00:00:00
355,4045,6339375293,9527545,2021-12-12 00:00:00
356,4097,6441079577,8090903,2021-12-13 00:00:00
357,3753,5914080997,9423223,2021-12-14 00:00:00
358,3829,6010594880,4657393,2021-12-15 00:00:00
359,3987,6270780455,15233993,2021-12-16 00:00:00
360,3935,6206399323,15019048,2021-12-17 00:00:00
361,3861,6104607352,10412098,2021-12-18 00:00:00
362,3939,6231647992,3761670,2021-12-19 00:00:00
363,3907,6237008946,20126089,2021-12-20 00:00:00
364,3930,6286686499,10049888,2021-12-21 00:00:00
365,4016,6428831755,27058841,2021-12-22 00:00:00
366,3971,6367973060,7226854,2021-12-23 00:00:00
367,4088,6541985648,6692048,2021-12-24 00:00:00
368,4012,6482464021,4081789,2021-12-25 00:00:00
369,4083,6614876916,5501738,2021-12-26 00:00:00
370,4050,6557314511,4793769,2021-12-27 00:00:00
371,4019,6528991955,4893703,2021-12-28 00:00:00
372,3778,6151342374,5890546,2021-12-29 00:00:00
373,3617,5860874473,9069209,2021-12-30 00:00:00
374,3697,6015406885,19061837,2021-12-31 00:00:00
375,3666,5985253188,9013148,2022-01-01 00:00:00
376,3751,6118126216,7915144,2022-01-02 00:00:00
377,3826,6279721591,9496328,2022-01-03 00:00:00
378,3759,6181903698,5334854,2022-01-04 00:00:00
379,3789,6328037480,3259961,2022-01-05 00:00:00
380,3545,5901619443,11972929,2022-01-06 00:00:00
381,3402,5683299495,25054102,2022-01-07 00:00:00
382,3186,5338088086,107727979,2022-01-08 00:00:00
383,3080,5179242921,27334589,2022-01-09 00:00:00
384,3152,5276447356,2961502,2022-01-10 00:00:00
385,3083,5169447691,11548401,2022-01-11 00:00:00
386,3238,5459002556,10506302,2022-01-12 00:00:00
387,3372,5678455226,9079578,2022-01-13 00:00:00
388,3256,5499821250,21840838,2022-01-14 00:00:00
389,3311,5590635170,9204659,2022-01-15 00:00:00
390,3326,5629903308,3342483,2022-01-16 00:00:00
391,3353,5684399343,22520879,2022-01-17 00:00:00
392,3209,5450046634,18637190,2022-01-18 00:00:00
393,3159,5368217633,2776977,2022-01-19 00:00:00
394,3084,5264302643,9344475,2022-01-20 00:00:00
395,3006,5136133913,64404321,2022-01-21 00:00:00
396,2559,4383335547,21968253,2022-01-22 00:00:00
397,2408,4151138270,161827158,2022-01-23 00:00:00
398,2540,4479288350,24236955,2022-01-24 00:00:00
399,2441,4324054467,38358510,2022-01-25 00:00:00
400,2459,4360899813,2874190,2022-01-26 00:00:00
401,2468,4389936228,2038507,2022-01-27 00:00:00
402,2418,4295848285,12382703,2022-01-28 00:00:00
403,2548,4552675105,9464832,2022-01-29 00:00:00
404,2589,4630697684,126222752,2022-01-30 00:00:00
405,2599,4665257895,1861308,2022-01-31 00:00:00
406,2685,4819093900,88631629,2022-02-01 00:00:00
407,2799,5032086441,32273684,2022-02-02 00:00:00
408,2681,4831914913,17530500,2022-02-03 00:00:00
409,2664,4807337259,3659956,2022-02-04 00:00:00
410,2957,5371061755,12351090,2022-02-05 00:00:00
411,3014,5496269311,16405808,2022-02-06 00:00:00
412,3059,5593499468,7360408,2022-02-07 00:00:00
413,3143,5757527328,7658213,2022-02-08 00:00:00
414,3122,5746794609,5226009,2022-02-09 00:00:00
415,3243,5974875308,5385625,2022-02-10 00:00:00
416,3077,5691401804,9535687,2022-02-11 00:00:00
417,2922,5430438880,6685800,2022-02-12 00:00:00
418,2910,5399189284,3062520,2022-02-13 00:00:00
419,2890,5403565399,34200849,2022-02-14 00:00:00
420,2931,5487920362,2013634,2022-02-15 00:00:00
421,3179,5973608152,2571494,2022-02-16 00:00:00
422,3130,5900148555,3365820,2022-02-17 00:00:00
423,2878,5453583529,2376746,2022-02-18 00:00:00
424,2786,5289599486,6300468,2022-02-19 00:00:00
425,2763,5242481125,15215109,2022-02-20 00:00:00
426,2636,5030332867,15169774,2022-02-21 00:00:00
427,2567,4909454776,7179022,2022-02-22 00:00:00
428,2640,5117384848,21487786,2022-02-23 00:00:00
429,2593,5110445568,3963238,2022-02-24 00:00:00
430,2595,5121443878,19460624,2022-02-25 00:00:00
431,2765,5470258988,8649737,2022-02-26 00:00:00
432,2777,5507643180,1672899,2022-02-27 00:00:00
433,2625,5228048429,3502295,2022-02-28 00:00:00
434,2912,5853266536,5807037,2022-03-01 00:00:00
435,2969,6016918903,3488787,2022-03-02 00:00:00
436,2948,6011679255,1722744,2022-03-03 00:00:00
437,2834,5852092161,5722845,2022-03-04 00:00:00
438,2615,5443990729,2102214,2022-03-05 00:00:00
439,2666,5579466892,4605920,2022-03-06 00:00:00
440,2555,5389533120,2176738,2022-03-07 00:00:00
441,2493,5307261719,10810333,2022-03-08 00:00:00
442,2574,5584450510,32607921,2022-03-09 00:00:00
443,2729,6019790465,7765345,2022-03-10 00:00:00
444,2607,5829894341,5339422,2022-03-11 00:00:00
445,2560,5759863218,8306218,2022-03-12 00:00:00
446,2575,5834291853,6658744,2022-03-13 00:00:00
447,2515,5700828911,1767062,2022-03-14 00:00:00
448,2584,5960574154,2821016,2022-03-15 00:00:00
449,2617,6560351779,32029858,2022-03-16 00:00:00
