,Prices_usd,Market_caps,Volume,Date
447,3425,59526617773,3430203804,2018-12-09 00:00:00.000
448,3551,61832986280,2938443353,2018-12-10 00:00:00.000
449,3434,59805353928,2614506143,2018-12-11 00:00:00.000
450,3379,58852767064,2720740076,2018-12-12 00:00:00.000
451,3438,59878323499,2552041789,2018-12-13 00:00:00.000
452,3295,57318285688,2620531732,2018-12-14 00:00:00.000
453,3217,55998515509,2663819604,2018-12-15 00:00:00.000
454,3222,56171263934,2103029919,2018-12-16 00:00:00.000
455,3217,56050483689,1972663570,2018-12-17 00:00:00.000
456,3506,61143447505,3421249875,2018-12-18 00:00:00.000
457,3656,63720433230,3898845061,2018-12-19 00:00:00.000
458,3688,64363548271,4721562503,2018-12-20 00:00:00.000
459,4065,70578857837,6126325232,2018-12-21 00:00:00.000
460,3846,67118181896,4813606168,2018-12-22 00:00:00.000
461,3961,68846085704,3568245607,2018-12-23 00:00:00.000
462,3942,68680118909,3514437242,2018-12-24 00:00:00.000
463,4022,70266326465,5022191528,2018-12-25 00:00:00.000
